x,y,longitude,latitude,flow_2022
8020,6399,41.57916667,1.6625,55.9262877
8020,6400,41.57916667,1.666666667,55.9262877
8020,6424,41.57916667,1.766666667,16.18891248
8020,6446,41.57916667,1.858333333,13155.57522
8020,6474,41.57916667,1.975,26.28360051
8020,6475,41.57916667,1.979166667,26.28360051
8020,6487,41.57916667,2.029166667,317.6682742
8019,6345,41.58333333,1.4375,3.773484176
8019,6374,41.58333333,1.558333333,20.34846034
8019,6379,41.58333333,1.579166667,161.0830738
8019,6380,41.58333333,1.583333333,161.0830738
8019,6382,41.58333333,1.591666667,161.0830738
8019,6383,41.58333333,1.595833333,161.0830738
8019,6384,41.58333333,1.6,161.0830738
8019,6385,41.58333333,1.604166667,260.0567738
8019,6392,41.58333333,1.633333333,84.27484994
8019,6401,41.58333333,1.670833333,55.9262877
8019,6446,41.58333333,1.858333333,13155.57522
8019,6476,41.58333333,1.983333333,26.28360051
8019,6486,41.58333333,2.025,317.6682742
8018,6346,41.5875,1.441666667,3.773484176
8018,6347,41.5875,1.445833333,3.773484176
8018,6348,41.5875,1.45,3.773484176
8018,6349,41.5875,1.454166667,3.773484176
8018,6374,41.5875,1.558333333,161.0830738
8018,6375,41.5875,1.5625,161.0830738
8018,6376,41.5875,1.566666667,161.0830738
8018,6377,41.5875,1.570833333,161.0830738
8018,6378,41.5875,1.575,161.0830738
8018,6381,41.5875,1.5875,161.0830738
8018,6385,41.5875,1.604166667,23.02135121
8018,6392,41.5875,1.633333333,84.27484994
8018,6401,41.5875,1.670833333,55.9262877
8018,6402,41.5875,1.675,55.9262877
8018,6403,41.5875,1.679166667,55.9262877
8018,6445,41.5875,1.854166667,13155.57522
8018,6476,41.5875,1.983333333,26.28360051
8018,6486,41.5875,2.025,317.6682742
8017,6350,41.59166667,1.458333333,3.773484176
8017,6351,41.59166667,1.4625,3.773484176
8017,6352,41.59166667,1.466666667,3.773484176
8017,6353,41.59166667,1.470833333,3.773484176
8017,6354,41.59166667,1.475,3.773484176
8017,6355,41.59166667,1.479166667,3.773484176
8017,6356,41.59166667,1.483333333,3.773484176
8017,6357,41.59166667,1.4875,3.773484176
8017,6358,41.59166667,1.491666667,3.773484176
8017,6359,41.59166667,1.495833333,3.773484176
8017,6372,41.59166667,1.55,114.4252457
8017,6373,41.59166667,1.554166667,119.3446457
8017,6392,41.59166667,1.633333333,84.27484994
8017,6404,41.59166667,1.683333333,23.05195188
8017,6405,41.59166667,1.6875,23.05195188
8017,6444,41.59166667,1.85,13195.29226
8017,6476,41.59166667,1.983333333,26.28360051
8017,6485,41.59166667,2.020833333,317.6682742
8016,6360,41.59583333,1.5,5.297292247
8016,6361,41.59583333,1.504166667,5.297292247
8016,6371,41.59583333,1.545833333,114.4252457
8016,6392,41.59583333,1.633333333,84.27484994
8016,6406,41.59583333,1.691666667,23.05195188
8016,6407,41.59583333,1.695833333,23.05195188
8016,6444,41.59583333,1.85,13195.29226
8016,6485,41.59583333,2.020833333,116.1626004
8015,6362,41.6,1.508333333,5.297292247
8015,6363,41.6,1.5125,5.297292247
8015,6364,41.6,1.516666667,5.297292247
8015,6365,41.6,1.520833333,5.297292247
8015,6366,41.6,1.525,6.00771628
8015,6367,41.6,1.529166667,6.00771628
8015,6368,41.6,1.533333333,6.00771628
8015,6369,41.6,1.5375,113.7693257
8015,6370,41.6,1.541666667,113.7693257
8015,6392,41.6,1.633333333,84.27484994
8015,6444,41.6,1.85,13228.54373
8015,6485,41.6,2.020833333,116.1626004
8014,6369,41.60416667,1.5375,107.7731268
8014,6392,41.60416667,1.633333333,84.27484994
8014,6444,41.60416667,1.85,13213.7653
8014,6485,41.60416667,2.020833333,116.1626004
8013,6345,41.60833333,1.4375,10.69347637
8013,6368,41.60833333,1.533333333,103.7579045
8013,6370,41.60833333,1.541666667,13.98600018
8013,6392,41.60833333,1.633333333,84.27484994
8013,6444,41.60833333,1.85,13213.7653
8013,6483,41.60833333,2.0125,116.1626004
8013,6484,41.60833333,2.016666667,116.1626004
8012,6346,41.6125,1.441666667,10.69347637
8012,6367,41.6125,1.529166667,103.7579045
8012,6371,41.6125,1.545833333,13.98600018
8012,6393,41.6125,1.6375,84.27484994
8012,6443,41.6125,1.845833333,13213.7653
8012,6482,41.6125,2.008333333,116.1626004
8011,6346,41.61666667,1.441666667,10.69347637
8011,6364,41.61666667,1.516666667,21.17520032
8011,6365,41.61666667,1.520833333,21.17520032
8011,6366,41.61666667,1.525,103.7579045
8011,6371,41.61666667,1.545833333,13.98600018
8011,6392,41.61666667,1.633333333,3.100608096
8011,6393,41.61666667,1.6375,7.363944073
8011,6443,41.61666667,1.845833333,13240.55121
8011,6449,41.61666667,1.870833333,84.94200338
8011,6450,41.61666667,1.875,84.94200338
8011,6451,41.61666667,1.879166667,84.94200338
8011,6452,41.61666667,1.883333333,84.94200338
8011,6482,41.61666667,2.008333333,116.1626004
8010,6347,41.62083333,1.445833333,10.69347637
8010,6362,41.62083333,1.508333333,21.17520032
8010,6363,41.62083333,1.5125,21.17520032
8010,6366,41.62083333,1.525,93.66742974
8010,6372,41.62083333,1.55,13.98600018
8010,6391,41.62083333,1.629166667,3.100608096
8010,6393,41.62083333,1.6375,7.363944073
8010,6444,41.62083333,1.85,13262.71886
8010,6448,41.62083333,1.866666667,84.94200338
8010,6481,41.62083333,2.004166667,116.1626004
8009,6348,41.625,1.45,10.69347637
8009,6349,41.625,1.454166667,10.69347637
8009,6358,41.625,1.491666667,21.17520032
8009,6359,41.625,1.495833333,21.17520032
8009,6360,41.625,1.5,21.17520032
8009,6361,41.625,1.504166667,21.17520032
8009,6365,41.625,1.520833333,93.66742974
8009,6372,41.625,1.55,13.98600018
8009,6393,41.625,1.6375,7.363944073
8009,6445,41.625,1.854166667,13262.71886
8009,6446,41.625,1.858333333,13262.71886
8009,6447,41.625,1.8625,84.94200338
8009,6480,41.625,2,116.1626004
8008,6350,41.62916667,1.458333333,10.69347637
8008,6351,41.62916667,1.4625,10.69347637
8008,6352,41.62916667,1.466666667,10.69347637
8008,6353,41.62916667,1.470833333,21.17520032
8008,6354,41.62916667,1.475,21.17520032
8008,6355,41.62916667,1.479166667,21.17520032
8008,6356,41.62916667,1.483333333,21.17520032
8008,6357,41.62916667,1.4875,21.17520032
8008,6364,41.62916667,1.516666667,93.66742974
8008,6373,41.62916667,1.554166667,13.98600018
8008,6394,41.62916667,1.641666667,7.363944073
8008,6395,41.62916667,1.645833333,7.363944073
8008,6446,41.62916667,1.858333333,12987.66927
8008,6480,41.62916667,2,116.1626004
8007,6353,41.63333333,1.470833333,4.870296009
8007,6364,41.63333333,1.516666667,93.66742974
8007,6373,41.63333333,1.554166667,13.98600018
8007,6396,41.63333333,1.65,7.363944073
8007,6445,41.63333333,1.854166667,12987.66927
8007,6479,41.63333333,1.995833333,116.1626004
8006,6364,41.6375,1.516666667,93.66742974
8006,6373,41.6375,1.554166667,13.98600018
8006,6444,41.6375,1.85,12987.66927
8006,6460,41.6375,1.916666667,9.578267982
8006,6461,41.6375,1.920833333,9.578267982
8005,6363,41.64166667,1.5125,40.30135118
8005,6365,41.64166667,1.520833333,48.93735618
8005,6374,41.64166667,1.558333333,13.98600018
8005,6428,41.64166667,1.783333333,26.90956708
8005,6429,41.64166667,1.7875,26.90956708
8005,6430,41.64166667,1.791666667,26.90956708
8005,6445,41.64166667,1.854166667,13016.66972
8005,6446,41.64166667,1.858333333,21.26059196
8005,6447,41.64166667,1.8625,21.26059196
8005,6448,41.64166667,1.866666667,21.26059196
8005,6449,41.64166667,1.870833333,21.26059196
8005,6452,41.64166667,1.883333333,21.26059196
8005,6455,41.64166667,1.895833333,10.43776798
8005,6456,41.64166667,1.9,9.578267982
8005,6457,41.64166667,1.904166667,9.578267982
8005,6458,41.64166667,1.908333333,9.578267982
8005,6459,41.64166667,1.9125,9.578267982
8004,6362,41.64583333,1.508333333,40.30135118
8004,6365,41.64583333,1.520833333,48.93735618
8004,6431,41.64583333,1.795833333,26.90956708
8004,6432,41.64583333,1.8,26.90956708
8004,6445,41.64583333,1.854166667,26.67945509
8004,6446,41.64583333,1.858333333,13016.18067
8004,6450,41.64583333,1.875,21.26059196
8004,6451,41.64583333,1.879166667,21.26059196
8004,6453,41.64583333,1.8875,10.43776798
8004,6454,41.64583333,1.891666667,10.43776798
8003,6362,41.65,1.508333333,40.30135118
8003,6365,41.65,1.520833333,48.93735618
8003,6433,41.65,1.804166667,26.90956708
8003,6438,41.65,1.825,26.90956708
8003,6439,41.65,1.829166667,26.90956708
8003,6440,41.65,1.833333333,26.90956708
8003,6441,41.65,1.8375,26.90956708
8003,6442,41.65,1.841666667,26.67945509
8003,6443,41.65,1.845833333,26.67945509
8003,6444,41.65,1.85,26.67945509
8003,6446,41.65,1.858333333,12980.50035
8002,6358,41.65416667,1.491666667,13.50759615
8002,6359,41.65416667,1.495833333,13.50759615
8002,6361,41.65416667,1.504166667,40.30135118
8002,6366,41.65416667,1.525,48.93735618
8002,6415,41.65416667,1.729166667,18.13266072
8002,6434,41.65416667,1.808333333,26.90956708
8002,6435,41.65416667,1.8125,26.90956708
8002,6436,41.65416667,1.816666667,26.90956708
8002,6437,41.65416667,1.820833333,26.90956708
8002,6446,41.65416667,1.858333333,12980.50035
8001,6357,41.65833333,1.4875,13.50759615
8001,6360,41.65833333,1.5,40.30135118
8001,6366,41.65833333,1.525,48.93735618
8001,6415,41.65833333,1.729166667,18.13266072
8001,6446,41.65833333,1.858333333,13005.47658
8000,6355,41.6625,1.479166667,13.50759615
8000,6356,41.6625,1.483333333,13.50759615
8000,6360,41.6625,1.5,22.80790803
8000,6366,41.6625,1.525,48.93735618
8000,6416,41.6625,1.733333333,18.13266072
8000,6417,41.6625,1.7375,18.13266072
8000,6447,41.6625,1.8625,13005.47658
7999,6360,41.66666667,1.5,22.80790803
7999,6366,41.66666667,1.525,48.93735618
7999,6418,41.66666667,1.741666667,18.13266072
7999,6446,41.66666667,1.858333333,13029.56079
7998,6360,41.67083333,1.5,22.80790803
7998,6366,41.67083333,1.525,48.93735618
7998,6415,41.67083333,1.729166667,13.29728393
7998,6417,41.67083333,1.7375,13.29728393
7998,6418,41.67083333,1.741666667,13.29728393
7998,6419,41.67083333,1.745833333,18.13266072
7998,6443,41.67083333,1.845833333,37.58399838
7998,6445,41.67083333,1.854166667,13029.56079
7997,6360,41.675,1.5,22.80790803
7997,6366,41.675,1.525,48.93735618
7997,6416,41.675,1.733333333,13.29728393
7997,6419,41.675,1.745833333,55.74113888
7997,6420,41.675,1.75,55.74113888
7997,6444,41.675,1.85,37.58399838
7997,6445,41.675,1.854166667,12993.88047
7996,6360,41.67916667,1.5,22.80790803
7996,6367,41.67916667,1.529166667,48.93735618
7996,6421,41.67916667,1.754166667,65.42225868
7996,6422,41.67916667,1.758333333,65.42225868
7996,6444,41.67916667,1.85,12993.88047
7995,6360,41.68333333,1.5,22.80790803
7995,6367,41.68333333,1.529166667,48.93735618
7995,6422,41.68333333,1.758333333,65.42225868
7995,6441,41.68333333,1.8375,5575.380449
7995,6442,41.68333333,1.841666667,5575.380449
7995,6443,41.68333333,1.845833333,5566.642097
7995,6444,41.68333333,1.85,12993.48968
7995,6458,41.68333333,1.908333333,6.891191963
7995,6459,41.68333333,1.9125,6.891191963
7994,6360,41.6875,1.5,22.80790803
7994,6367,41.6875,1.529166667,48.93735618
7994,6422,41.6875,1.758333333,65.42225868
7994,6423,41.6875,1.7625,103.2951579
7994,6424,41.6875,1.766666667,103.2951579
7994,6425,41.6875,1.770833333,103.2951579
7994,6426,41.6875,1.775,125.3167175
7994,6439,41.6875,1.829166667,147.323337
7994,6440,41.6875,1.833333333,147.323337
7994,6441,41.6875,1.8375,5575.380449
7994,6444,41.6875,1.85,7492.262415
7994,6456,41.6875,1.9,6.891191963
7994,6457,41.6875,1.904166667,6.891191963
7993,6368,41.69166667,1.533333333,48.93735618
7993,6395,41.69166667,1.645833333,4.981679973
7993,6427,41.69166667,1.779166667,125.3167175
7993,6437,41.69166667,1.820833333,148.025517
7993,6438,41.69166667,1.825,148.025517
7993,6441,41.69166667,1.8375,5441.697833
7993,6444,41.69166667,1.85,7492.262415
7993,6447,41.69166667,1.8625,7492.262415
7993,6448,41.69166667,1.866666667,7492.262415
7993,6455,41.69166667,1.895833333,6.891191963
7992,6368,41.69583333,1.533333333,48.93735618
7992,6394,41.69583333,1.641666667,4.981679973
7992,6428,41.69583333,1.783333333,125.3167175
7992,6430,41.69583333,1.791666667,148.025517
7992,6431,41.69583333,1.795833333,148.025517
7992,6432,41.69583333,1.8,148.025517
7992,6433,41.69583333,1.804166667,148.025517
7992,6434,41.69583333,1.808333333,148.025517
7992,6435,41.69583333,1.8125,148.025517
7992,6436,41.69583333,1.816666667,148.025517
7992,6442,41.69583333,1.841666667,5441.697833
7992,6445,41.69583333,1.854166667,7492.262415
7992,6446,41.69583333,1.858333333,7492.262415
7992,6449,41.69583333,1.870833333,7492.262415
7992,6454,41.69583333,1.891666667,6.891191963
7991,6369,41.7,1.5375,48.93735618
7991,6386,41.7,1.608333333,4.158719907
7991,6394,41.7,1.641666667,4.981679973
7991,6429,41.7,1.7875,125.3167175
7991,6442,41.7,1.841666667,5452.972889
7991,6448,41.7,1.866666667,7491.114879
7991,6452,41.7,1.883333333,6.891191963
7991,6453,41.7,1.8875,6.891191963
7991,6474,41.7,1.975,4.664304052
7990,6369,41.70416667,1.5375,48.93735618
7990,6370,41.70416667,1.541666667,48.93735618
7990,6387,41.70416667,1.6125,4.158719907
7990,6395,41.70416667,1.645833333,4.981679973
7990,6438,41.70416667,1.825,80.31207409
7990,6439,41.70416667,1.829166667,80.31207409
7990,6440,41.70416667,1.833333333,80.87695008
7990,6442,41.70416667,1.841666667,5452.972889
7990,6448,41.70416667,1.866666667,7491.114879
7990,6451,41.70416667,1.879166667,27.52991985
7990,6470,41.70416667,1.958333333,4.664304052
7990,6471,41.70416667,1.9625,4.664304052
7990,6472,41.70416667,1.966666667,4.664304052
7990,6473,41.70416667,1.970833333,4.664304052
7989,6371,41.70833333,1.545833333,48.93735618
7989,6388,41.70833333,1.616666667,4.158719907
7989,6395,41.70833333,1.645833333,4.981679973
7989,6437,41.70833333,1.820833333,72.03830229
7989,6441,41.70833333,1.8375,4581.233072
7989,6448,41.70833333,1.866666667,7491.114879
7989,6449,41.70833333,1.870833333,32.61772782
7989,6450,41.70833333,1.875,27.52991985
7989,6469,41.70833333,1.954166667,4.664304052
7988,6389,41.7125,1.620833333,8.265455709
7988,6395,41.7125,1.645833333,4.981679973
7988,6433,41.7125,1.804166667,72.00507429
7988,6434,41.7125,1.808333333,72.00507429
7988,6435,41.7125,1.8125,72.00507429
7988,6436,41.7125,1.816666667,72.00507429
7988,6440,41.7125,1.833333333,4581.256034
7988,6448,41.7125,1.866666667,7490.657166
7988,6466,41.7125,1.941666667,4.664304052
7988,6467,41.7125,1.945833333,4.664304052
7988,6468,41.7125,1.95,4.664304052
7987,6389,41.71666667,1.620833333,2.755151967
7987,6390,41.71666667,1.625,8.265455709
7987,6395,41.71666667,1.645833333,4.981679973
7987,6425,41.71666667,1.770833333,4.858919974
7987,6432,41.71666667,1.8,67.95125839
7987,6439,41.71666667,1.829166667,4581.256034
7987,6449,41.71666667,1.870833333,7490.657166
7987,6465,41.71666667,1.9375,19.89576022
7986,6390,41.72083333,1.625,8.265455709
7986,6395,41.72083333,1.645833333,4.981679973
7986,6426,41.72083333,1.775,4.858919974
7986,6427,41.72083333,1.779166667,67.95125839
7986,6428,41.72083333,1.783333333,67.95125839
7986,6430,41.72083333,1.791666667,67.95125839
7986,6431,41.72083333,1.795833333,67.95125839
7986,6439,41.72083333,1.829166667,4487.81458
7986,6448,41.72083333,1.866666667,7490.657166
7986,6462,41.72083333,1.925,19.89576022
7986,6465,41.72083333,1.9375,19.89576022
7985,6391,41.725,1.629166667,8.265455709
7985,6395,41.725,1.645833333,4.981679973
7985,6407,41.725,1.695833333,4.277195977
7985,6423,41.725,1.7625,57.79170193
7985,6424,41.725,1.766666667,57.79170193
7985,6426,41.725,1.775,67.95125839
7985,6429,41.725,1.7875,67.95125839
7985,6436,41.725,1.816666667,4487.81458
7985,6437,41.725,1.820833333,4487.81458
7985,6438,41.725,1.825,4487.81458
7985,6449,41.725,1.870833333,7477.138157
7985,6450,41.725,1.875,19.88938741
7985,6451,41.725,1.879166667,19.88938741
7985,6452,41.725,1.883333333,19.88938741
7985,6453,41.725,1.8875,19.88938741
7985,6461,41.725,1.920833333,19.89576022
7985,6463,41.725,1.929166667,19.89576022
7985,6464,41.725,1.933333333,19.89576022
7984,6392,41.72916667,1.633333333,8.265455709
7984,6396,41.72916667,1.65,4.981679973
7984,6408,41.72916667,1.7,4.277195977
7984,6415,41.72916667,1.729166667,56.43522189
7984,6416,41.72916667,1.733333333,56.43522189
7984,6419,41.72916667,1.745833333,56.43522189
7984,6422,41.72916667,1.758333333,57.79170193
7984,6425,41.72916667,1.770833333,57.79170193
7984,6426,41.72916667,1.775,57.79170193
7984,6435,41.72916667,1.8125,4487.81458
7984,6449,41.72916667,1.870833333,7476.670697
7984,6454,41.72916667,1.891666667,19.88938741
7984,6459,41.72916667,1.9125,19.89576022
7984,6460,41.72916667,1.916666667,19.89576022
7983,6393,41.73333333,1.6375,21.66371921
7983,6394,41.73333333,1.641666667,21.66371921
7983,6395,41.73333333,1.645833333,21.66371921
7983,6396,41.73333333,1.65,32.27338636
7983,6397,41.73333333,1.654166667,32.27338636
7983,6398,41.73333333,1.658333333,32.27338636
7983,6399,41.73333333,1.6625,32.27338636
7983,6400,41.73333333,1.666666667,32.27338636
7983,6407,41.73333333,1.695833333,32.27338636
7983,6408,41.73333333,1.7,43.60518146
7983,6409,41.73333333,1.704166667,43.60518146
7983,6410,41.73333333,1.708333333,43.60518146
7983,6411,41.73333333,1.7125,43.60518146
7983,6412,41.73333333,1.716666667,43.60518146
7983,6413,41.73333333,1.720833333,43.60518146
7983,6414,41.73333333,1.725,56.43522189
7983,6417,41.73333333,1.7375,56.43522189
7983,6418,41.73333333,1.741666667,56.43522189
7983,6420,41.73333333,1.75,57.79170193
7983,6421,41.73333333,1.754166667,57.79170193
7983,6435,41.73333333,1.8125,4487.81458
7983,6450,41.73333333,1.875,7476.670697
7983,6451,41.73333333,1.879166667,7476.817984
7983,6454,41.73333333,1.891666667,19.88938741
7983,6455,41.73333333,1.895833333,19.88938741
7983,6456,41.73333333,1.9,19.88938741
7983,6457,41.73333333,1.904166667,19.88938741
7983,6458,41.73333333,1.908333333,19.88938741
7982,6392,41.7375,1.633333333,12.0539156
7982,6401,41.7375,1.670833333,32.27338636
7982,6402,41.7375,1.675,32.27338636
7982,6403,41.7375,1.679166667,32.27338636
7982,6404,41.7375,1.683333333,32.27338636
7982,6405,41.7375,1.6875,32.27338636
7982,6406,41.7375,1.691666667,32.27338636
7982,6434,41.7375,1.808333333,4305.656239
7982,6450,41.7375,1.875,345.5492438
7982,6452,41.7375,1.883333333,7476.817984
7982,6459,41.7375,1.9125,9.634463775
7982,6460,41.7375,1.916666667,9.634463775
7981,6383,41.74166667,1.595833333,7.776720033
7981,6384,41.74166667,1.6,7.776720033
7981,6385,41.74166667,1.604166667,7.776720033
7981,6386,41.74166667,1.608333333,7.776720033
7981,6387,41.74166667,1.6125,7.776720033
7981,6388,41.74166667,1.616666667,7.776720033
7981,6389,41.74166667,1.620833333,12.0539156
7981,6390,41.74166667,1.625,12.0539156
7981,6391,41.74166667,1.629166667,12.0539156
7981,6433,41.74166667,1.804166667,4305.656239
7981,6450,41.74166667,1.875,345.5492438
7981,6453,41.74166667,1.8875,7476.817984
7981,6454,41.74166667,1.891666667,7476.817984
7981,6455,41.74166667,1.895833333,7137.963416
7981,6461,41.74166667,1.920833333,9.634463775
7981,6462,41.74166667,1.925,9.634463775
7981,6463,41.74166667,1.929166667,9.634463775
7981,6464,41.74166667,1.933333333,9.634463775
7981,6475,41.74166667,1.979166667,9.634463775
7980,6382,41.74583333,1.591666667,7.776720033
7980,6389,41.74583333,1.620833333,3.110688096
7980,6434,41.74583333,1.808333333,4305.656239
7980,6449,41.74583333,1.870833333,159.5920337
7980,6456,41.74583333,1.9,7137.963416
7980,6465,41.74583333,1.9375,9.634463775
7980,6466,41.74583333,1.941666667,9.634463775
7980,6467,41.74583333,1.945833333,9.634463775
7980,6468,41.74583333,1.95,9.634463775
7980,6469,41.74583333,1.954166667,9.634463775
7980,6474,41.74583333,1.975,9.634463775
7979,6434,41.75,1.808333333,4305.656239
7979,6448,41.75,1.866666667,159.5920337
7979,6455,41.75,1.895833333,7137.963416
7979,6470,41.75,1.958333333,9.634463775
7979,6471,41.75,1.9625,9.634463775
7979,6472,41.75,1.966666667,9.634463775
7979,6473,41.75,1.970833333,9.634463775
7979,6483,41.75,2.0125,38.28124899
7978,6423,41.75416667,1.7625,38.48601633
7978,6424,41.75416667,1.766666667,38.48601633
7978,6425,41.75416667,1.770833333,38.48601633
7978,6426,41.75416667,1.775,38.48601633
7978,6427,41.75416667,1.779166667,39.52281634
7978,6428,41.75416667,1.783333333,39.52281634
7978,6429,41.75416667,1.7875,39.52281634
7978,6432,41.75416667,1.8,4305.656239
7978,6433,41.75416667,1.804166667,4305.656239
7978,6448,41.75416667,1.866666667,159.5920337
7978,6454,41.75416667,1.891666667,7137.963416
7978,6482,41.75416667,2.008333333,38.28124899
7978,6489,41.75416667,2.0375,98.41946347
7978,6499,41.75416667,2.079166667,98.41946347
7977,6417,41.75833333,1.7375,38.48601633
7977,6418,41.75833333,1.741666667,38.48601633
7977,6419,41.75833333,1.745833333,38.48601633
7977,6420,41.75833333,1.75,38.48601633
7977,6421,41.75833333,1.754166667,38.48601633
7977,6422,41.75833333,1.758333333,38.48601633
7977,6430,41.75833333,1.791666667,4305.656239
7977,6431,41.75833333,1.795833333,4305.656239
7977,6447,41.75833333,1.8625,159.5920337
7977,6455,41.75833333,1.895833333,7137.963416
7977,6460,41.75833333,1.916666667,183.4164032
7977,6461,41.75833333,1.920833333,183.4164032
7977,6483,41.75833333,2.0125,38.28124899
7977,6484,41.75833333,2.016666667,98.41946347
7977,6485,41.75833333,2.020833333,98.41946347
7977,6486,41.75833333,2.025,98.41946347
7977,6487,41.75833333,2.029166667,98.41946347
7977,6488,41.75833333,2.033333333,98.41946347
7977,6490,41.75833333,2.041666667,98.41946347
7977,6491,41.75833333,2.045833333,98.41946347
7977,6492,41.75833333,2.05,98.41946347
7977,6493,41.75833333,2.054166667,98.41946347
7977,6494,41.75833333,2.058333333,98.41946347
7977,6495,41.75833333,2.0625,98.41946347
7977,6496,41.75833333,2.066666667,98.41946347
7977,6497,41.75833333,2.070833333,98.41946347
7977,6498,41.75833333,2.075,98.41946347
7976,6399,41.7625,1.6625,10.5485757
7976,6400,41.7625,1.666666667,10.5485757
7976,6401,41.7625,1.670833333,10.5485757
7976,6402,41.7625,1.675,10.5485757
7976,6403,41.7625,1.679166667,10.5485757
7976,6404,41.7625,1.683333333,10.5485757
7976,6405,41.7625,1.6875,10.5485757
7976,6406,41.7625,1.691666667,10.5485757
7976,6407,41.7625,1.695833333,10.5485757
7976,6408,41.7625,1.7,10.5485757
7976,6409,41.7625,1.704166667,10.5485757
7976,6410,41.7625,1.708333333,10.5485757
7976,6411,41.7625,1.7125,10.5485757
7976,6412,41.7625,1.716666667,10.5485757
7976,6415,41.7625,1.729166667,23.2796162
7976,6416,41.7625,1.733333333,23.2796162
7976,6429,41.7625,1.7875,4305.780305
7976,6446,41.7625,1.858333333,57.26862063
7976,6456,41.7625,1.9,7137.963416
7976,6458,41.7625,1.908333333,230.6070041
7976,6459,41.7625,1.9125,183.4164032
7976,6462,41.7625,1.925,183.4164032
7976,6463,41.7625,1.929166667,183.4164032
7976,6464,41.7625,1.933333333,183.4164032
7976,6466,41.7625,1.941666667,181.9098032
7976,6467,41.7625,1.945833333,181.9098032
7976,6468,41.7625,1.95,181.9098032
7976,6470,41.7625,1.958333333,181.9098032
7976,6471,41.7625,1.9625,181.9098032
7976,6472,41.7625,1.966666667,181.9098032
7976,6483,41.7625,2.0125,98.42342347
7976,6509,41.7625,2.120833333,7.337519614
7975,6413,41.76666667,1.720833333,10.5485757
7975,6414,41.76666667,1.725,10.5485757
7975,6415,41.76666667,1.729166667,8.002367957
7975,6429,41.76666667,1.7875,4305.780305
7975,6446,41.76666667,1.858333333,57.26862063
7975,6457,41.76666667,1.904166667,7137.963416
7975,6465,41.76666667,1.9375,181.9098032
7975,6469,41.76666667,1.954166667,181.9098032
7975,6473,41.76666667,1.970833333,181.9098032
7975,6474,41.76666667,1.975,181.9098032
7975,6483,41.76666667,2.0125,181.9098032
7975,6508,41.76666667,2.116666667,7.337519614
7975,6510,41.76666667,2.125,7.337519614
7974,6415,41.77083333,1.729166667,8.002367957
7974,6428,41.77083333,1.783333333,4226.034655
7974,6445,41.77083333,1.854166667,57.26862063
7974,6457,41.77083333,1.904166667,6918.664869
7974,6475,41.77083333,1.979166667,181.9098032
7974,6476,41.77083333,1.983333333,181.9098032
7974,6477,41.77083333,1.9875,181.9098032
7974,6482,41.77083333,2.008333333,181.9098032
7974,6484,41.77083333,2.016666667,105.5103854
7974,6507,41.77083333,2.1125,7.337519614
7973,6411,41.775,1.7125,8.002367957
7973,6412,41.775,1.716666667,8.002367957
7973,6413,41.775,1.720833333,8.002367957
7973,6414,41.775,1.725,8.002367957
7973,6428,41.775,1.783333333,4226.034655
7973,6445,41.775,1.854166667,57.26862063
7973,6457,41.775,1.904166667,6935.165613
7973,6478,41.775,1.991666667,181.9098032
7973,6482,41.775,2.008333333,181.9098032
7973,6485,41.775,2.020833333,107.2726214
7973,6506,41.775,2.108333333,22.80887961
7973,6507,41.775,2.1125,22.80887961
7973,6508,41.775,2.116666667,7.62192019
7972,6428,41.77916667,1.783333333,4226.034655
7972,6445,41.77916667,1.854166667,57.26862063
7972,6457,41.77916667,1.904166667,6935.165613
7972,6478,41.77916667,1.991666667,181.9098032
7972,6480,41.77916667,2,181.9098032
7972,6481,41.77916667,2.004166667,181.9098032
7972,6486,41.77916667,2.025,107.2726214
7972,6487,41.77916667,2.029166667,107.2726214
7972,6488,41.77916667,2.033333333,107.2726214
7972,6489,41.77916667,2.0375,107.2726214
7972,6490,41.77916667,2.041666667,107.2726214
7972,6491,41.77916667,2.045833333,107.2726214
7972,6502,41.77916667,2.091666667,22.80887961
7972,6503,41.77916667,2.095833333,22.80887961
7972,6504,41.77916667,2.1,22.80887961
7972,6505,41.77916667,2.104166667,22.80887961
7972,6509,41.77916667,2.120833333,7.62192019
7971,6427,41.78333333,1.779166667,4226.077453
7971,6429,41.78333333,1.7875,26.63765923
7971,6430,41.78333333,1.791666667,26.63765923
7971,6445,41.78333333,1.854166667,57.26862063
7971,6458,41.78333333,1.908333333,6935.165613
7971,6479,41.78333333,1.995833333,181.9098032
7971,6492,41.78333333,2.05,107.2726214
7971,6493,41.78333333,2.054166667,107.2726214
7971,6495,41.78333333,2.0625,107.2726214
7971,6496,41.78333333,2.066666667,107.2726214
7971,6497,41.78333333,2.070833333,107.2726214
7971,6498,41.78333333,2.075,107.2726214
7971,6501,41.78333333,2.0875,22.80887961
7971,6510,41.78333333,2.125,7.62192019
7970,6427,41.7875,1.779166667,4226.077453
7970,6431,41.7875,1.795833333,22.58171935
7970,6445,41.7875,1.854166667,57.26862063
7970,6457,41.7875,1.904166667,6499.663407
7970,6458,41.7875,1.908333333,428.1673598
7970,6494,41.7875,2.058333333,107.2726214
7970,6499,41.7875,2.079166667,107.2726214
7970,6500,41.7875,2.083333333,22.80887961
7970,6511,41.7875,2.129166667,7.62192019
7969,6427,41.79166667,1.779166667,4226.077453
7969,6432,41.79166667,1.8,22.58171935
