,lat,long,observation,prediction
0,41.5558653143059,1.4908297044701446,5.0,0.0
1,41.979484735909836,1.5317554202215504,44.23076923076923,17.066666666585988
2,42.035680386930125,1.5634678769876993,5.0,0.3713916191347004
3,42.05554741271606,1.5677211618746107,2.93,0.37139161913575924
4,41.56884519461324,1.6357586207035608,4.257142857142857,1.26607121767351
5,41.930104869836235,1.634093535996796,18.666666666666668,2.611048985019852
6,41.931772755735636,1.6410656651847808,5.0,2.6110489850183183
7,41.56373594487111,1.6608470117953686,73.555,24.714759862511176
8,42.13579235197961,1.6732785305326605,5.0,0.0
9,41.516592669770496,1.6992815523489453,97.3,24.167669178196952
10,41.844377396526944,1.7061655116803822,5.0,0.0
11,41.855366795145414,1.7175213183043037,5.3,1.9692401599744644
12,41.4443175483057,1.7363272264483935,5.0,0.0
13,41.84037750171786,1.7483410603961869,5.0,1.6786858727258942
14,41.45865147114436,1.7665093668006029,52.07,23.679729081535736
15,41.80875403822361,1.761549102251561,3.495,2.121777528764038
16,41.80691717616379,1.7615965220248142,5.0,2.1217775287455245
17,41.442604986856516,1.7838473260529975,20.23,21.72689296294739
18,41.75249310090716,1.7787847862061381,5.0,0.0
19,41.42398523817715,1.8112643737505174,31.921000000000003,16.73692481991144
20,41.4260227476603,1.8158107428988342,24.525,20.35115878382345
21,41.68848465079713,1.826654318772405,11.5,4.3239626035741
22,41.46957843295304,1.8348617444157929,46.308,43.30769389529733
23,41.646322207320246,1.8425620037318753,5.0,0.0
24,41.697820024812124,1.8448477412864273,2.225,8.031728095317304
25,42.059298532736925,1.8400227438581018,7.5,0.0
26,41.68141216974549,1.8469194421012405,6.297777777777778,7.843113043733953
27,41.44448732021798,1.8522016530445022,43.407,21.318714584722343
28,41.654131142334705,1.859668017461369,5.0,4.728668354760599
29,41.88703076315054,1.8570660488011466,5.0,0.0
30,42.26792574310647,1.8514589376447217,5.0,0.0
31,42.14763220465013,1.8561414302445163,5.0,0.0
32,42.01818411117264,1.8588751051528942,8.0,2.147525717079016
33,41.702961093204415,1.8691056307829816,2.99,2.956212287482816
34,42.216122131791934,1.8668036179718417,5.0,0.8923360315581164
35,41.56089684498528,1.8796091050441703,8.0,5.027532074273756
36,42.21589231174035,1.869981996208744,5.0,0.8923360315581164
37,41.73137151525203,1.8785632913262162,318.7409523809524,3.1132659688540705
38,42.081099477381514,1.8758710431953363,1.0,0.7997528898229096
39,41.92769653409526,1.882777722182266,5.0,2.3261542896899097
40,41.92226382486767,1.8844523436053278,4.002222222222222,2.326154289688443
41,41.738244512962396,1.8953753453344149,3.013333333333333,2.523314188839859
42,41.63913264342027,1.8992068995560507,5.0,0.0
43,41.83466611120886,1.8966935080039558,5.0,0.0
44,42.06741324827525,1.892901753519845,5.0,0.0
45,41.89384650781203,1.8964228719031984,5.0,0.0
46,41.81742897628292,1.9006375994502178,5.0,2.6694489662568848
47,42.23436235562881,1.8938421891010597,5.0,0.5622919837373448
48,42.04997024486723,1.899705889288649,5.0,0.0
49,41.53069086595104,1.9109724774319532,11.2,5.079488877399291
50,42.015242836054846,1.9064521204429234,5.0,0.0
51,41.75999080402698,1.9108571615755747,5.0,2.453497898953578
52,41.50157729852501,1.9193322266274595,14.178461538461535,6.663309960123021
53,41.49519569842168,1.92269694224414,4.375,6.742535643786489
54,41.47938917142198,1.9344330601295607,2.64,6.742535643764909
55,41.51223314252483,1.9377292527536514,8.790909090909091,11.235118700635825
56,41.41328262536897,1.9588463067937825,5.0,0.0
57,41.81097878720181,1.9535265442386085,4.165,0.811120089053869
58,41.4727713680437,1.9652961394082458,13.541176470588235,9.314103651702021
59,41.79854748351876,1.9622507491500596,5.0,0.0
60,41.833547114362425,1.9681647651178187,5.0,0.8061838118919269
61,41.39812618888158,1.983359990857516,5.0,0.020576132167184298
62,41.35681036854319,1.9845411812386369,5.0,0.0
63,41.862386630309246,1.9853403212912368,5.0,0.6266496633129635
64,42.261946548301474,1.9852264993245734,1.0,0.0
65,42.029867968240424,1.9959933051519434,5.0,0.0
66,41.42771749914054,2.024151696740912,5.0,50.82979306422061
67,41.50753842935034,2.033498625400981,1122.5384615384614,221.44063757500678
68,41.95440171370608,2.034788167791691,9.0,6.3148862334782
69,41.351693655315394,2.046613785210573,38.2025,18.82146755349083
70,41.999583114156316,2.0559000437525965,5.0,0.0
