,lat,long,observation,prediction
0,42.05554741271606,1.5677211618746107,0.1,186.12052988196143
1,41.56373594487111,1.6608470117953686,8.025,10567.311723738814
2,41.80875403822361,1.761549102251561,0.1,1013.1243870691767
3,41.42398523817715,1.8112643737505174,191.0,8386.434616723902
4,41.4260227476603,1.8158107428988342,0.1,8432.79177401388
5,41.697820024812124,1.8448477412864273,0.1,3991.532436925691
6,41.68141216974549,1.8469194421012405,45.0,3895.538124647065
7,41.702961093204415,1.8691056307829816,0.1,1367.7446111722597
8,41.73137151525203,1.8785632913262162,1060.0,1441.1603470398943
9,42.081099477381514,1.8758710431953363,0.1,8.512797025808376e-08
10,41.49519569842168,1.92269694224414,0.1,3098.1450774525842
11,41.47938917142198,1.9344330601295607,0.345,3096.567017686137
12,41.51223314252483,1.9377292527536514,70.0,5587.558619442312
13,41.4727713680437,1.9652961394082458,76.0,4187.539652184069
14,42.261946548301474,1.9852264993245734,4.35,0.0
15,41.351693655315394,2.046613785210573,84.0,8964.83723964395
