,lat,long,observation,prediction
0,41.979484735909836,1.5317554202215504,5462365.59139785,134302.2701591097
1,41.52047931949597,1.5663408225776567,290322.58064516133,0.0
2,42.035680386930125,1.5634678769876993,366645.9856630824,4491.887703764005
3,41.56884519461324,1.6357586207035608,425516.1079178885,15779.252553011764
4,41.930104869836235,1.634093535996796,3423952.827370476,21041.134092461285
5,41.931772755735636,1.6410656651847808,489082.2174432497,21031.07364331981
6,42.13579235197961,1.6732785305326605,279569.89247311826,858.4959114344683
7,41.516592669770496,1.6992815523489453,1666666.6666666665,294527.23370702536
8,41.85960012742674,1.6983286981356207,368279.5698924731,0.0
9,41.844377396526944,1.7061655116803822,349462.36559139786,97.3626822373111
10,41.855366795145414,1.7175213183043037,331678.38351254485,18098.231251780133
11,41.93535700173572,1.7266672179393885,3157731.0322580645,0.0
12,41.4443175483057,1.7363272264483935,332757.2699490663,2058.0730703779395
13,41.84037750171786,1.7483410603961869,510752.68817204295,15350.795146089571
14,41.45865147114436,1.7665093668006029,1245443.4451612907,291932.2205010799
15,41.80691717616379,1.7615965220248142,571919.6276497698,21898.304918808946
16,41.442604986856516,1.7838473260529975,1328347.7013142172,265953.40359294193
17,41.75249310090716,1.7787847862061381,542413.3811230585,0.0
18,41.42398523817715,1.8112643737505174,7925948.711225805,136505.77331870506
19,41.70628470978629,1.8224845152500762,2741727.566451613,48.11367283399134
20,41.68848465079713,1.826654318772405,1057544.0937945328,52451.75853876007
21,41.46957843295304,1.8348617444157929,4492301.375806452,398431.6712338796
22,41.646322207320246,1.8425620037318753,457800.049155146,1458.9141633469353
23,42.059298532736925,1.8400227438581018,1983139.7013593025,0.0
24,41.68141216974549,1.8469194421012405,532127.5483870968,66244.92722872455
25,41.44448732021798,1.8522016530445022,1432075.409135972,254267.8364916226
26,41.654131142334705,1.859668017461369,476952.784457478,42629.82198093917
27,41.88703076315054,1.8570660488011466,404232.5097570689,0.0
28,42.26792574310647,1.8514589376447217,322580.6451612903,0.0
29,42.14763220465013,1.8561414302445163,239031.75627240143,32146.659270571712
30,42.01818411117264,1.8588751051528942,2071089.7034148644,29178.754961445957
31,41.93193830013318,1.8716914299111034,295698.9247311828,0.0
32,42.216122131791934,1.8668036179718417,1082437.2759856633,12306.769756805328
33,41.704340428698984,1.8765812997527271,322580.6451612903,13.914882794363912
34,41.56089684498528,1.8796091050441703,400398.7689115263,46530.7792854398
35,42.21589231174035,1.869981996208744,384159.83211932017,12306.769756805328
36,41.73137151525203,1.8785632913262162,2810422.2573428582,30703.1326538535
37,41.92769653409526,1.882777722182266,265232.97491039423,26265.579525584835
38,41.92226382486767,1.8844523436053278,377406.4568263277,26252.09642470698
39,41.738244512962396,1.8953753453344149,359032.18207885296,25855.974539191713
40,41.63913264342027,1.8992068995560507,459160.31410883006,0.0
41,41.83466611120886,1.8966935080039558,1666666.666666667,0.0
42,42.06741324827525,1.892901753519845,987634.8325652842,0.0
43,41.89384650781203,1.8964228719031984,4053763.440860215,0.0
44,41.81742897628292,1.9006375994502178,312226.5705249842,31279.615775621543
45,42.23436235562881,1.8938421891010597,313749.75483870966,5489.111874265642
46,41.52973781522897,1.90830346219667,983870.9677419354,36200.07604199137
47,42.04997024486723,1.899705889288649,1817479.6802867383,0.0
48,42.015242836054846,1.9064521204429234,530913.9784946237,0.0
49,41.75999080402698,1.9108571615755747,590883.6694963212,18921.88065254103
50,41.50157729852501,1.9193322266274595,465586.34490683774,63897.510443472755
51,41.51223314252483,1.9377292527536514,1496311.1266183886,217549.85564536916
52,42.12943025059568,1.9415011016073613,301374.5376344086,2485.1078193612557
53,41.41328262536897,1.9588463067937825,1291673.7658754303,51.889517354321846
54,41.81097878720181,1.9535265442386085,855092.2955935061,6410.241653286859
55,41.4727713680437,1.9652961394082458,560643.6063581108,111764.32613912532
56,41.79854748351876,1.9622507491500596,258720.07885304652,102.96106525726944
57,41.833547114362425,1.9681647651178187,426661.9587096773,6444.756408884272
58,41.39812618888158,1.983359990857516,589709.3484779643,23634.81993709959
59,41.35681036854319,1.9845411812386369,487752.1696754472,0.0
60,41.862386630309246,1.9853403212912368,902838.4996837444,5097.492078286511
61,42.029867968240424,1.9959933051519434,523297.4910394265,0.0
62,41.42771749914054,2.024151696740912,525749.8585172609,422897.048131464
63,41.50753842935034,2.033498625400981,3413978.4946236555,1809692.241735051
64,41.95440171370608,2.034788167791691,1184436.5633935952,49726.20077206746
65,41.351693655315394,2.046613785210573,761677.4686445335,182977.18134462152
66,41.999583114156316,2.0559000437525965,582905.024577573,527.0702796986442
