Column1;Column2;Column3;Column4;Column5;Column6;Column7
100058000;Naftalè;50.0;50.0;50.0;0.0;20
100060000;Antracè;1.0;1.0;1.0;;1
100060000;Benzo(b)fluorantè;1.0;1.0;1.0;;1
100060000;Coure;1900.0;1900.0;1900.0;;1
100060000;Diuron;5.0;5.0;5.0;;1
100060000;Fluorantè;1.0;1.0;1.0;;1
100060000;Naftalè;50.0;50.0;50.0;;1
100062000;Antracè;1.0;1.0;1.0;;1
100062000;Benzo(b)fluorantè;1.0;1.0;1.0;;1
100062000;Coure;500.0;500.0;500.0;;1
100062000;Diuron;5.0;5.0;5.0;;1
100062000;Fluorantè;1.0;1.0;1.0;;1
100062000;Naftalè;50.0;50.0;50.0;;1
100063000;Antracè;1.0;1.0;1.0;;1
100063000;Benzo(b)fluorantè;5.0;5.0;5.0;;1
100063000;Coure;1250.0;1250.0;1250.0;;1
100063000;Diuron;5.0;5.0;5.0;;1
100063000;Fluorantè;1.0;1.0;1.0;;1
100063000;Naftalè;50.0;50.0;50.0;;1
100064000;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
100064000;Benzo(b)fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
100064000;Coure;250.0;1100.0;821.4285714285714;279.66817072074133;7
100064000;Diuron;5.0;5.0;5.0;0.0;7
100064000;Fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
100064000;Naftalè;50.0;50.0;50.0;0.0;7
100065000;Antracè;1.0;1.0;1.0;;1
100065000;Benzo(b)fluorantè;1.0;1.0;1.0;;1
100065000;Coure;1600.0;1600.0;1600.0;;1
100065000;Diuron;5.0;5.0;5.0;;1
100065000;Fluorantè;1.0;1.0;1.0;;1
100065000;Naftalè;50.0;50.0;50.0;;1
100066000;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
100066000;Benzo(b)fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
100066000;Coure;1250.0;3600.0;2491.6666666666665;802.7556705914114;6
100066000;Diuron;5.0;18.0;7.166666666666667;5.307227776030219;6
100066000;Fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
100066000;Naftalè;50.0;50.0;50.0;0.0;6
100067000;Antracè;1.0;1.0;1.0;;1
100067000;Benzo(b)fluorantè;1.0;1.0;1.0;;1
100067000;Coure;1500.0;1500.0;1500.0;;1
100067000;Diuron;5.0;5.0;5.0;;1
100067000;Fluorantè;23.0;23.0;23.0;;1
100067000;Naftalè;50.0;50.0;50.0;;1
100069000;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
100069000;Benzo(b)fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
100069000;Coure;1000.0;4100.0;2416.6666666666665;1045.7851914550456;6
100069000;Diuron;5.0;16.0;9.0;4.774934554525329;6
100069000;Fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
100069000;Naftalè;50.0;50.0;50.0;0.0;6
100070000;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
100070000;Benzo(b)fluorantè;0.5;1.5;0.75;0.4183300132670378;6
100070000;Coure;1000.0;2600.0;1785.7142857142858;581.4595756329395;7
100070000;Diuron;5.0;22.0;7.428571428571429;6.425396041156863;7
100070000;Fluorantè;1.0;9.6;4.266666666666667;2.9076909510239677;6
100070000;Naftalè;50.0;50.0;50.0;0.0;7
100071000;Antracè;0.5;0.5;0.5;0.0;2
100071000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
100071000;Coure;1100.0;2500.0;1600.0;473.2863826479693;6
100071000;Diuron;5.0;5.0;5.0;0.0;2
100071000;Fluorantè;1.1;1.6;1.35;0.3535533905932738;2
100071000;Naftalè;50.0;50.0;50.0;0.0;2
100071070;Antracè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
100071070;Benzo(b)fluorantè;0.5;2.5;1.0714285714285714;0.7319250547113999;7
100071070;Coure;1000.0;1600.0;1328.5714285714287;242.99715851758236;7
100071070;Diuron;5.0;316.0;51.42857142857143;116.78164402401767;7
100071070;Fluorantè;1.0;1.5;1.1857142857142857;0.22677868380553629;7
100071070;Naftalè;50.0;50.0;50.0;0.0;7
100072000;Antracè;0.5;1.0;0.7;0.27386127875258304;5
100072000;Benzo(b)fluorantè;0.5;1.0;0.7;0.27386127875258304;5
100072000;Coure;900.0;1600.0;1160.0;270.1851217221259;5
100072000;Diuron;5.0;5.0;5.0;0.0;5
100072000;Fluorantè;0.5;1.0;0.7;0.27386127875258304;5
100072000;Naftalè;50.0;50.0;50.0;0.0;5
100073000;Antracè;0.5;0.5;0.5;;1
100073000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
100073000;Coure;800.0;800.0;800.0;;1
100073000;Diuron;5.0;5.0;5.0;;1
100073000;Fluorantè;0.5;0.5;0.5;;1
100073000;Naftalè;50.0;50.0;50.0;;1
100074000;Antracè;0.5;0.5;0.5;0.0;2
100074000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
100074000;Coure;900.0;5300.0;3100.0;3111.269837220809;2
100074000;Diuron;5.0;11.0;8.0;4.242640687119285;2
100074000;Fluorantè;0.5;1.1;0.8;0.42426406871192857;2
100074000;Naftalè;50.0;50.0;50.0;0.0;2
100074020;Antracè;0.5;1.0;0.65;0.23508117299081363;20
100074020;Benzo(b)fluorantè;0.5;2.5;0.95;0.6048053188292993;20
100074020;Coure;700.0;3700.0;1720.0;757.1414385005861;20
100074020;Diuron;5.0;80.0;11.2;17.206485925218338;20
100074020;Fluorantè;0.5;1.6;0.8800000000000001;0.3592389616661134;20
100074020;Naftalè;50.0;50.0;50.0;0.0;20
100076000;Antracè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
100076000;Benzo(b)fluorantè;0.5;2.5;1.0714285714285714;0.7319250547113999;7
100076000;Coure;900.0;2300.0;1800.0;469.041575982343;7
100076000;Diuron;5.0;33.0;14.0;10.488088481701515;7
100076000;Fluorantè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
100076000;Naftalè;50.0;50.0;50.0;0.0;7
100077000;Antracè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
100077000;Benzo(b)fluorantè;0.5;2.5;0.9285714285714286;0.7319250547113999;7
100077000;Coure;2000.0;5500.0;2914.285714285714;1215.7694016939388;7
100077000;Diuron;5.0;14.0;6.285714285714286;3.401680257083045;7
100077000;Fluorantè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
100077000;Naftalè;50.0;50.0;50.0;0.0;7
100078000;Antracè;0.5;1.0;0.75;0.3535533905932738;2
100078000;Benzo(b)fluorantè;0.5;2.5;1.5;1.4142135623730951;2
100078000;Coure;1000.0;2800.0;1900.0;1272.7922061357856;2
100078000;Diuron;5.0;5.0;5.0;0.0;2
100078000;Fluorantè;0.5;1.0;0.75;0.3535533905932738;2
100078000;Naftalè;50.0;50.0;50.0;0.0;2
100078500;Antracè;0.5;0.5;0.5;;1
100078500;Benzo(b)fluorantè;0.5;0.5;0.5;;1
100078500;Coure;250.0;250.0;250.0;;1
100078500;Diuron;5.0;5.0;5.0;;1
100078500;Fluorantè;0.5;0.5;0.5;;1
100078500;Naftalè;50.0;50.0;50.0;;1
100079000;Antracè;0.5;1.0;0.6;0.22360679774997896;5
100079000;Benzo(b)fluorantè;0.5;2.0;1.0;0.6123724356957945;5
100079000;Coure;500.0;1500.0;900.0;393.70039370059055;5
100079000;Diuron;5.0;5.0;5.0;0.0;5
100079000;Fluorantè;0.5;1.7;1.1;0.44158804331639234;5
100079000;Naftalè;50.0;50.0;50.0;0.0;5
100080000;Antracè;0.5;1.0;0.625;0.25;4
100080000;Benzo(b)fluorantè;0.5;5.0;3.125;1.9311050377094112;4
100080000;Coure;1000.0;2600.0;1916.6666666666667;556.4770136013407;6
100080000;Diuron;20.0;150.0;74.0;43.94542069431126;6
100080000;Fluorantè;0.5;1.0;0.75;0.28867513459481287;4
100080000;Naftalè;50.0;50.0;50.0;0.0;6
100081000;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
100081000;Benzo(b)fluorantè;0.5;2.0;0.8333333333333334;0.6055300708194983;6
100081000;Coure;700.0;2100.0;1050.0;520.5766033928148;6
100081000;Diuron;5.0;5.0;5.0;0.0;6
100081000;Fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
100081000;Naftalè;50.0;50.0;50.0;0.0;6
100081020;Coure;1100.0;1800.0;1450.0;288.09720581775866;6
100082000;Antracè;0.5;1.0;0.6;0.22360679774997896;5
100082000;Benzo(b)fluorantè;0.5;4.0;1.3;1.5247950681976907;5
100082000;Coure;1600.0;2000.0;1816.6666666666667;147.19601443879748;6
100082000;Diuron;30.0;148.0;67.83333333333333;44.327944534646164;6
100082000;Fluorantè;0.5;1.1;0.72;0.30331501776206204;5
100082000;Naftalè;50.0;50.0;50.0;0.0;6
100082070;Antracè;0.5;1.0;0.6;0.22360679774997896;5
100082070;Benzo(b)fluorantè;0.5;20.0;4.8;8.54107721543366;5
100082070;Coure;800.0;2900.0;1566.6666666666667;720.1851613763413;6
100082070;Diuron;42.0;385.0;129.16666666666666;130.31564244812157;6
100082070;Fluorantè;0.5;1.0;0.6;0.22360679774997896;5
100082070;Naftalè;50.0;50.0;50.0;0.0;6
100083000;Antracè;1.0;1.0;1.0;;1
100083000;Benzo(b)fluorantè;1.0;1.0;1.0;;1
100083000;Coure;1900.0;1900.0;1900.0;;1
100083000;Diuron;5.0;5.0;5.0;;1
100083000;Fluorantè;1.0;1.0;1.0;;1
100083000;Naftalè;50.0;50.0;50.0;;1
100084000;Antracè;0.5;1.0;0.625;0.25;4
100084000;Benzo(b)fluorantè;0.5;1.0;0.75;0.28867513459481287;4
100084000;Coure;1800.0;4100.0;3200.0;901.1104260855047;6
100084000;Diuron;5.0;28.0;10.5;9.460443964212251;6
100084000;Fluorantè;0.5;1.0;0.625;0.25;4
100084000;Naftalè;50.0;50.0;50.0;0.0;6
100085000;Antracè;0.5;1.0;0.7;0.27386127875258304;5
100085000;Benzo(b)fluorantè;0.5;10.0;3.4;3.959166578965831;5
100085000;Coure;1600.0;5800.0;3000.0;1495.3260514014996;6
100085000;Diuron;32.0;82.0;55.666666666666664;21.26656217320201;6
100085000;Fluorantè;0.5;2.9;1.08;1.0401922899156675;5
100085000;Naftalè;50.0;50.0;50.0;0.0;6
100086000;Antracè;0.5;5.0;1.75;2.179449471770337;4
100086000;Benzo(b)fluorantè;0.5;125.0;32.125;61.91980700874318;4
100086000;Coure;800.0;5500.0;2766.6666666666665;1660.9234379304385;6
100086000;Diuron;26.0;56.0;35.666666666666664;11.093541664710449;6
100086000;Fluorantè;0.5;12.5;3.775;5.822585336429171;4
100086000;Naftalè;50.0;50.0;50.0;0.0;6
100087000;Antracè;0.5;5.0;1.75;2.179449471770337;4
100087000;Benzo(b)fluorantè;0.5;50.0;13.375;24.424628963404952;4
100087000;Coure;4500.0;69500.0;20683.333333333332;25347.379877744104;6
100087000;Diuron;5.0;84.0;42.333333333333336;25.492482552051822;6
100087000;Fluorantè;0.5;5.0;1.75;2.179449471770337;4
100087000;Naftalè;50.0;50.0;50.0;0.0;6
100088000;Antracè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
100088000;Benzo(b)fluorantè;0.5;5.0;1.2857142857142858;1.654719081323243;7
100088000;Coure;1300.0;2900.0;2428.5714285714284;582.2779568622008;7
100088000;Diuron;5.0;29.0;15.714285714285714;8.654753717163876;7
100088000;Fluorantè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
100088000;Naftalè;50.0;50.0;50.0;0.0;7
100089000;Antracè;0.5;2.0;0.9285714285714286;0.5345224838248488;7
100089000;Benzo(b)fluorantè;0.5;5.0;2.142857142857143;2.014825999813336;7
100089000;Coure;2100.0;53600.0;14971.42857142857;19072.643085993986;7
100089000;Diuron;500.0;2830.0;1089.5714285714287;807.0449919599397;7
100089000;Fluorantè;0.5;3.0;1.342857142857143;0.8978811035936085;7
100089000;Naftalè;50.0;50.0;50.0;0.0;7
100089070;Antracè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
100089070;Benzo(b)fluorantè;0.5;5.0;1.5;1.707825127659933;7
100089070;Coure;1100.0;5600.0;3085.714285714286;1764.8688066714492;7
100089070;Diuron;16.0;3908.0;1169.857142857143;1292.3062625362752;7
100089070;Fluorantè;0.5;1.5;0.9571428571428571;0.3552329886011098;7
100089070;Naftalè;50.0;50.0;50.0;0.0;7
100090000;Antracè;0.5;5.7;1.0050000000000001;1.1753946705591902;20
100090000;Benzo(b)fluorantè;0.5;5.0;1.425;1.5834256667444997;20
100090000;Coure;700.0;5500.0;1695.0;1079.7051254369117;20
100090000;Diuron;20.0;115.0;46.65;35.505781589986015;20
100090000;Fluorantè;0.5;1.4;0.795;0.32359005904970173;20
100090000;Naftalè;50.0;50.0;50.0;0.0;20
100091000;Antracè;0.5;0.5;0.5;0.0;2
100091000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
100091000;Coure;1100.0;1200.0;1150.0;70.71067811865476;2
100091000;Diuron;5.0;5.0;5.0;0.0;2
100091000;Fluorantè;0.5;0.5;0.5;0.0;2
100091000;Naftalè;50.0;50.0;50.0;0.0;2
100092000;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
100092000;Benzo(b)fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
100092000;Coure;1300.0;2500.0;1950.0;427.78499272414876;6
100092000;Diuron;5.0;5.0;5.0;0.0;6
100092000;Fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
100092000;Naftalè;50.0;50.0;50.0;0.0;6
100093000;Antracè;0.5;0.5;0.5;0.0;2
100093000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
100093000;Coure;800.0;1100.0;950.0;212.13203435596427;2
100093000;Diuron;5.0;5.0;5.0;0.0;2
100093000;Fluorantè;0.5;0.5;0.5;0.0;2
100093000;Naftalè;50.0;50.0;50.0;0.0;2
100094000;Antracè;0.5;0.5;0.5;0.0;2
100094000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
100094000;Coure;800.0;1000.0;900.0;141.4213562373095;2
100094000;Diuron;5.0;5.0;5.0;0.0;2
100094000;Fluorantè;0.5;0.5;0.5;0.0;2
100094000;Naftalè;50.0;50.0;50.0;;1
100095000;Antracè;0.5;5.2;1.3857142857142857;1.7004201161561725;7
100095000;Benzo(b)fluorantè;0.5;5.0;1.3571428571428572;1.625686668105863;7
100095000;Coure;600.0;6600.0;2214.285714285714;2146.6474414992413;7
100095000;Diuron;100.0;742.0;237.14285714285714;231.38598961578506;7
100095000;Fluorantè;0.5;2.3;0.9714285714285714;0.6369570517030844;7
100095000;Naftalè;50.0;50.0;50.0;0.0;6
110002000;Antracè;0.5;0.5;0.5;;1
110002000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
110002000;Coure;2500.0;2900.0;2700.0;282.842712474619;2
110002000;Diuron;5.0;63.0;34.0;41.012193308819754;2
110002000;Fluorantè;0.5;0.5;0.5;;1
110002000;Naftalè;50.0;50.0;50.0;0.0;2
110002070;Antracè;0.5;0.5;0.5;0.0;5
110002070;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;5
110002070;Coure;1400.0;3600.0;2171.4285714285716;767.4943772091226;7
110002070;Diuron;25.0;91.0;55.166666666666664;23.1120459212651;6
110002070;Fluorantè;0.5;0.5;0.5;0.0;5
110002070;Naftalè;50.0;50.0;50.0;0.0;7
110003000;Antracè;0.5;0.5;0.5;;1
110003000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
110003000;Coure;900.0;1400.0;1060.0;207.36441353327723;5
110003000;Diuron;5.0;5.0;5.0;0.0;2
110003000;Fluorantè;0.5;0.5;0.5;;1
110003000;Naftalè;50.0;50.0;50.0;0.0;2
110004000;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
110004000;Benzo(b)fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
110004000;Coure;1200.0;2300.0;1757.142857142857;415.76092031014997;7
110004000;Diuron;12.0;48.0;28.857142857142858;11.567606658662102;7
110004000;Fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
110004000;Naftalè;50.0;50.0;50.0;0.0;7
110005000;Antracè;0.5;1.0;0.6;0.22360679774997896;5
110005000;Benzo(b)fluorantè;0.5;1.0;0.6;0.22360679774997896;5
110005000;Coure;1400.0;3200.0;2257.1428571428573;672.9466121893645;7
110005000;Diuron;15.0;83.0;38.857142857142854;24.134543510830913;7
110005000;Fluorantè;0.5;1.2;0.8800000000000001;0.3563705936241092;5
110005000;Naftalè;50.0;50.0;50.0;0.0;7
110006000;Antracè;0.5;1.0;0.6666666666666666;0.25819888974716115;6
110006000;Benzo(b)fluorantè;0.5;1.5;0.9166666666666666;0.3763863263545405;6
110006000;Coure;2600.0;4500.0;3042.8571428571427;670.4653678780206;7
110006000;Diuron;134.0;5000.0;1834.7142857142858;1970.1034418092293;7
110006000;Fluorantè;0.5;5.5;1.5166666666666666;1.9701945758393171;6
110006000;Naftalè;50.0;50.0;50.0;0.0;7
110007000;Antracè;0.5;0.5;0.5;;1
110007000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
110007000;Coure;1400.0;1400.0;1400.0;;1
110007000;Diuron;5.0;5.0;5.0;;1
110007000;Fluorantè;0.5;0.5;0.5;;1
110007000;Naftalè;50.0;50.0;50.0;;1
110008000;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
110008000;Benzo(b)fluorantè;0.5;1.0;0.75;0.2738612787525831;6
110008000;Coure;250.0;2300.0;941.6666666666666;698.8681325304987;6
110008000;Diuron;22.0;68.0;44.166666666666664;17.57744767213564;6
110008000;Fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
110008000;Naftalè;50.0;50.0;50.0;0.0;6
110009000;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
110009000;Benzo(b)fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
110009000;Coure;700.0;10200.0;2200.0;3533.647784749729;7
110009000;Diuron;5.0;5.0;5.0;0.0;7
110009000;Fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
110009000;Naftalè;50.0;50.0;50.0;0.0;7
110010000;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
110010000;Benzo(b)fluorantè;0.5;2.0;0.8333333333333334;0.6055300708194983;6
110010000;Coure;1000.0;2100.0;1485.7142857142858;371.6116764786032;7
110010000;Diuron;5.0;44.0;18.142857142857142;15.038046985657981;7
110010000;Fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
110010000;Naftalè;50.0;50.0;50.0;0.0;7
110011000;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
110011000;Benzo(b)fluorantè;0.5;1.5;0.75;0.4183300132670378;6
110011000;Coure;1800.0;3100.0;2300.0;522.8129047119373;7
110011000;Diuron;19.0;164.0;49.857142857142854;51.811930966488696;7
110011000;Fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
110011000;Naftalè;50.0;50.0;50.0;0.0;7
110012000;Antracè;0.5;1.0;0.625;0.25;4
110012000;Benzo(b)fluorantè;0.5;1.0;0.625;0.25;4
110012000;Coure;600.0;1800.0;1050.0;450.55521304275237;6
110012000;Diuron;5.0;14.0;6.5;3.6742346141747673;6
110012000;Fluorantè;0.5;1.0;0.625;0.25;4
110012000;Naftalè;50.0;50.0;50.0;0.0;6
110012020;Coure;250.0;1000.0;500.0;273.8612787525831;6
110014000;Antracè;0.5;0.5;0.5;;1
110014000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
110014000;Coure;2000.0;2100.0;2050.0;70.71067811865476;2
110014000;Diuron;5.0;5.0;5.0;0.0;2
110014000;Fluorantè;0.5;0.5;0.5;;1
110014000;Naftalè;50.0;50.0;50.0;0.0;2
110016000;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
110016000;Benzo(b)fluorantè;0.5;2.0;0.8333333333333334;0.6055300708194983;6
110016000;Coure;1600.0;2300.0;1900.0;260.76809620810593;6
110016000;Diuron;5.0;32.0;17.166666666666668;9.261029460414575;6
110016000;Fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
110016000;Naftalè;50.0;50.0;50.0;0.0;6
110017000;Antracè;0.5;0.5;0.5;;1
110017000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
110017000;Coure;2000.0;2000.0;2000.0;;1
110017000;Diuron;19.0;19.0;19.0;;1
110017000;Fluorantè;0.5;0.5;0.5;;1
110017000;Naftalè;50.0;50.0;50.0;;1
110018000;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
110018000;Benzo(b)fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
110018000;Coure;1900.0;3000.0;2366.6666666666665;413.1182235954578;6
110018000;Diuron;110.0;639.0;271.0;208.24792916137244;6
110018000;Fluorantè;0.5;1.3;0.7999999999999999;0.3464101615137755;6
110018000;Naftalè;50.0;50.0;50.0;0.0;6
110018070;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
110018070;Benzo(b)fluorantè;0.5;3.0;1.0833333333333333;0.9703951085339758;6
110018070;Coure;2800.0;6100.0;3766.6666666666665;1370.6446172026747;6
110018070;Diuron;108.0;1413.0;435.8333333333333;495.05612476432077;6
110018070;Fluorantè;0.5;1.2;0.7833333333333333;0.3188521078284832;6
110018070;Naftalè;50.0;50.0;50.0;0.0;6
110019000;Antracè;0.5;0.5;0.5;;1
110019000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
110019000;Coure;900.0;2900.0;1742.857142857143;852.1681032463466;7
110019000;Fluorantè;0.5;0.5;0.5;;1
110019000;Naftalè;50.0;50.0;50.0;;1
110020000;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
110020000;Benzo(b)fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
110020000;Coure;1700.0;2400.0;2050.0;242.8991560298224;6
110020000;Diuron;27.0;109.0;67.0;28.192197502145874;6
110020000;Fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
110020000;Naftalè;50.0;50.0;50.0;0.0;6
110020700;Antracè;0.5;0.5;0.5;0.0;2
110020700;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
110020700;Coure;800.0;1400.0;1100.0;424.26406871192853;2
110020700;Diuron;5.0;23.0;14.0;12.727922061357855;2
110020700;Fluorantè;0.5;0.5;0.5;0.0;2
110020700;Naftalè;50.0;50.0;50.0;0.0;2
110021000;Antracè;0.5;1.0;0.6;0.22360679774997896;5
110021000;Benzo(b)fluorantè;0.5;1.0;0.6;0.22360679774997896;5
110021000;Coure;1100.0;1400.0;1180.0;130.384048104053;5
110021000;Diuron;5.0;5.0;5.0;0.0;5
110021000;Fluorantè;0.5;3.0;1.16;1.0853570840972109;5
110021000;Naftalè;50.0;50.0;50.0;0.0;5
110022000;Antracè;0.5;0.5;0.5;0.0;2
110022000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
110022000;Coure;1100.0;1200.0;1150.0;70.71067811865476;2
110022000;Diuron;5.0;5.0;5.0;0.0;2
110022000;Fluorantè;0.5;0.5;0.5;0.0;2
110022000;Naftalè;50.0;50.0;50.0;0.0;2
110022020;Coure;600.0;1900.0;885.7142857142857;456.1745697594706;7
110023000;Antracè;0.5;0.5;0.5;0.0;2
110023000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
110023000;Coure;1700.0;10700.0;6200.0;6363.961030678927;2
110023000;Diuron;5.0;71.0;38.0;46.66904755831214;2
110023000;Fluorantè;0.5;0.5;0.5;0.0;2
110023000;Naftalè;50.0;50.0;50.0;0.0;2
110024000;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
110024000;Benzo(b)fluorantè;0.5;1.0;0.75;0.2738612787525831;6
110024000;Coure;3300.0;5500.0;4433.333333333333;884.6845012017938;6
110024000;Diuron;37.0;84.0;52.0;17.686152775547317;6
110024000;Fluorantè;0.5;2.5;1.0;0.7745966692414834;6
110024000;Naftalè;50.0;50.0;50.0;0.0;6
110025000;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
110025000;Benzo(b)fluorantè;0.5;1.0;0.8333333333333334;0.25819888974716115;6
110025000;Coure;4600.0;6200.0;5450.0;554.0758070878028;6
110025000;Diuron;50.0;95.0;73.0;18.579558659989747;6
110025000;Fluorantè;0.5;1.1;0.7666666666666666;0.29439202887759497;6
110025000;Naftalè;50.0;50.0;50.0;0.0;6
110025070;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
110025070;Benzo(b)fluorantè;0.5;1.0;0.75;0.2738612787525831;6
110025070;Coure;4700.0;6700.0;5600.0;732.120208708925;6
110025070;Diuron;51.0;138.0;77.83333333333333;32.09620953736853;6
110025070;Fluorantè;0.5;1.3;0.9;0.32863353450309973;6
110025070;Naftalè;50.0;50.0;50.0;0.0;6
110026000;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
110026000;Benzo(b)fluorantè;0.5;1.0;0.75;0.2738612787525831;6
110026000;Coure;4100.0;6900.0;5083.333333333333;1041.9532938988516;6
110026000;Diuron;64.0;107.0;86.0;14.886235252742717;6
110026000;Fluorantè;0.5;2.0;0.9666666666666667;0.6055300708194984;6
110026000;Naftalè;50.0;50.0;50.0;0.0;6
110026070;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
110026070;Benzo(b)fluorantè;0.5;1.0;0.75;0.2738612787525831;6
110026070;Coure;3700.0;7600.0;5750.0;1329.2855223765887;6
110026070;Diuron;53.0;117.0;89.0;24.673872821265817;6
110026070;Fluorantè;0.5;1.0;0.75;0.2738612787525831;6
110026070;Naftalè;50.0;50.0;50.0;0.0;6
110028000;Antracè;1.0;1.0;1.0;;1
110028000;Benzo(b)fluorantè;1.0;1.0;1.0;;1
110028000;Coure;2100.0;2100.0;2100.0;;1
110028000;Diuron;19.0;19.0;19.0;;1
110028000;Fluorantè;1.0;1.0;1.0;;1
110028000;Naftalè;50.0;50.0;50.0;;1
110030000;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
110030000;Benzo(b)fluorantè;0.5;2.0;1.0;0.5477225575051662;6
110030000;Coure;2900.0;4000.0;3483.3333333333335;386.8677637987775;6
110030000;Diuron;88.0;392.0;183.16666666666666;117.5915246379035;6
110030000;Fluorantè;0.5;3.0;1.2;0.9273618495495705;6
110030000;Naftalè;50.0;50.0;50.0;0.0;6
135101000;Antracè;0.5;0.5;0.5;0.0;4
135101000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;4
135101000;Coure;250.0;1000.0;662.5;319.8306843732581;4
135101000;Diuron;5.0;5.0;5.0;0.0;4
135101000;Fluorantè;0.5;0.5;0.5;0.0;4
135101000;Naftalè;50.0;50.0;50.0;0.0;4
140001000;Antracè;0.5;0.5;0.5;;1
140001000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
140001000;Coure;250.0;700.0;314.2857142857143;170.08401285415226;7
140001000;Diuron;5.0;5.0;5.0;;1
140001000;Fluorantè;0.5;0.5;0.5;;1
140001000;Naftalè;50.0;50.0;50.0;;1
140003000;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
140003000;Benzo(b)fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
140003000;Coure;1000.0;2200.0;1700.0;400.0;6
140003000;Diuron;5.0;5.0;5.0;0.0;6
140003000;Fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
140003000;Naftalè;50.0;50.0;50.0;0.0;6
140004000;Antracè;0.5;0.5;0.5;;1
140004000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
140004000;Coure;1500.0;1500.0;1500.0;;1
