id,lat,lon
1,42.25428085111,3.07216058211613
2,42.2438402552367,2.97448587690088
3,42.2379549443411,2.96920966769659
4,42.2922222120075,3.00880656822616
5,42.3157290953762,2.91808273053578
6,42.3346321003961,2.85990498513753
7,42.268221355888,2.1594285114463
8,42.3404806502905,2.83345627634252
9,42.2686257498346,2.5951144444731
10,42.2995834047169,2.35891077896533
11,42.312692335764,2.36494334256715
12,42.3112877702839,2.14828638864155
13,42.318481996374,2.34814842957694
14,42.3168578203542,2.7815477763095
15,42.3136150039768,2.1103803252985
16,42.2843385694804,3.09420508058143
17,42.3620847670728,3.1445662262028
18,42.3006891270493,3.08630372518111
19,42.4046040053179,2.87650907824979
20,42.3456190349046,2.40955620701351
21,42.2522600704867,2.86272730550647
22,42.4301636531227,3.0282396705048
23,42.2627109269124,2.41814816525106
24,42.2459527679518,2.65949016003048
25,42.3123498806164,1.98328376477458
26,42.3264339167208,2.58020351697738
27,42.3627418379564,2.85807954915391
28,42.35297024924,3.11017208487119
29,42.0352152103252,3.12540690515184
30,42.0568538151772,2.96491100466579
31,42.062049742494,2.90437231360905
32,42.0273146133428,2.83164559342454
33,42.0122639783416,2.82291882796223
34,42.2457574383791,3.10382624758024
35,42.1686536262056,3.03163827204398
36,42.1680020974568,2.97803154772487
37,42.1770940351677,2.87958944755373
38,42.1698908396193,2.86905727727763
39,42.0366939022347,2.24053721372169
40,42.1776344548697,2.79872719017978
41,42.1828358628031,2.78288872571027
42,42.0425949882818,2.2430981057493
43,42.1900070028803,2.77231501702837
44,42.0485075309604,2.24741360162669
45,42.0758893506149,2.23568248872699
46,42.2021935472205,2.6746727368408
47,42.2111038495527,2.59812018320084
48,42.1384814282643,2.21033566544796
49,42.1501938389682,2.2022832510214
50,42.2220416154924,2.55055566690082
51,42.1665308611572,2.20119926243212
52,42.1723652063529,2.19409508839919
53,42.215992135585,2.51014360957051
54,42.2169465208736,2.21199719255789
55,42.2144719984536,2.46266592799976
56,42.2055610255722,2.17344928187582
57,42.0346144240512,3.05963421924595
58,42.189471242324,2.84264415961123
59,42.2202592296502,2.44238804769379
60,42.2145796433819,2.66229705230223
61,42.226426447887,2.26113665279084
62,42.2209438362018,2.60773256623826
63,42.2284995997459,2.27870497598148
64,42.2333683914156,2.60853533549564
65,42.2499561176345,2.1649506033374
66,42.2477361029144,2.60404702851948
67,42.2407252345334,2.6603980686843
68,42.2480167479691,2.082266234584
69,42.2183903301081,2.80739272894927
70,42.1762064726653,2.73896609010018
71,42.1696483378007,2.73020490249367
72,42.049928711346,2.26493995324718
73,42.2002563836436,2.49971432760147
74,42.2359912060548,2.96129299764674
75,42.1799550537493,2.49196379134661
76,42.2242158707047,2.94370873993907
77,42.1753631060985,2.48848497798693
78,42.0809336661906,2.8367694742087
79,42.0710787835666,2.30154879230516
80,42.2119578525695,2.48467220928598
81,42.2028327358729,2.49090127728448
82,42.1470725574783,2.45005878816668
83,42.0528743734494,2.88070155656419
84,42.142445230928,2.43955760504259
85,42.0106820041298,2.50558568694668
86,42.0692684843863,2.94560070178583
87,42.0959956815906,2.85516462084437
88,42.1813558447946,2.70554377396624
89,42.0178470900562,2.36700865092537
90,42.1248320178332,2.44761659934733
91,42.2110771844863,2.86721346368384
92,42.1556168544915,2.62307278833557
93,42.146835376527,2.40262204794998
94,42.0270238903873,2.37130183925658
95,42.0822244617233,2.82535725644511
96,42.011800049991,2.33813968503568
97,42.1447812969156,2.38507201402745
98,42.0765170521084,2.33659011134512
99,42.0164217242093,2.47310333740434
100,42.0228415932707,2.93248841890409
101,42.1429564158271,2.55638609187361
102,42.193412939453,2.31414142100592
103,42.0428461375622,2.39570359617715
104,42.12069174161,2.76553822384049
105,42.1359001658198,2.31752547116344
106,42.0333383922154,2.45895464964809
107,42.0049666054058,2.19007550297114
108,42.0908502550159,2.37122043873525
109,42.0738233666677,2.60249735436378
110,42.1185416574307,2.68034678971229
111,42.1180253002231,2.18336878912104
112,42.1026984783635,2.23623845718023
113,42.1081613061211,2.84140947904093
114,42.1758951811913,2.67677093392176
115,41.9840761691674,2.78006026103654
116,41.9853562327918,2.28934250545871
117,41.9879276533792,2.28230346414082
118,41.98403761814,2.76078270924926
119,41.9908143388255,2.22355598141871
120,42.0214804907105,2.59142551415363
121,42.003702247031,2.19622717700542
122,42.0167276852596,2.76066023936434
123,42.0056901173733,2.41709258079265
124,41.9900346477836,2.8229804510622
125,41.9749997982619,2.82477436007452
126,41.9717475798981,2.83617244726018
127,41.9665280950152,2.84406998935898
128,41.9608084382474,2.6303546314266
129,41.9840541365877,2.29023323829041
130,41.9645288447188,2.42272385312762
131,41.8060817462256,2.70988993156838
132,41.7645015926387,2.58345407065496
133,41.7703732203517,2.57992271688693
134,41.9063359885117,2.81621028974411
135,41.9646660811657,3.03854509973735
136,41.8116671283168,3.05156182806519
137,41.8984902099376,2.81623278758173
138,41.8978405655041,2.81885988803881
139,41.8919548396196,2.81800151894725
140,41.9515928929737,3.02802744719422
141,41.8123245468505,3.0428232064636
142,41.8886642100401,2.80488654842522
143,41.838054411782,2.6852661980162
144,41.85955537302,2.658924109444
145,41.8821061625139,2.79353326191065
146,41.8146105951966,2.5228274882457
147,41.9749746450623,2.80900400949527
148,41.8658846204542,2.88104981314035
149,41.8864614614197,2.26244225645551
150,41.9475615886585,2.83973742114273
151,41.9022479176598,2.73220864640286
152,41.9545142442354,2.2712924528248
153,41.8632559991271,3.13119257910177
154,41.7925553965585,2.80692557619821
155,41.8720673502023,2.26085832102084
156,41.9664188373473,2.29305705652364
157,41.8280061798263,2.93531589449689
158,41.7891475556045,2.73704786000425
159,41.9636942906816,3.09395557889885
160,41.9221995563625,2.71355626754345
161,41.9626244970246,3.14103183986713
162,41.7984718565823,2.82700352093776
163,41.9336225242043,2.18579129910216
164,41.7741190807545,2.39386576705551
165,41.8735593177473,2.4051735518681
166,41.8466028866905,2.51209729883957
167,41.9650612625335,2.39906720672031
168,41.9699415319124,2.23081798121146
169,41.7835411241483,2.92749888860811
170,41.9455996499422,2.30992589511918
171,41.7839944081431,2.40687563523037
